"","Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"1316","COMPASS: Synoptic","CB","SWH_202405_UP_LYSA_20CM",2024,5,15,NA,NA,"SWH","SWAMP","A",20,5.2141,0.1626,"Within_Range",NA,3.4282,0.0967,"Within_Range",NA,0.0062,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1317","COMPASS: Synoptic","CB","SWH_202405_UP_LYSA_45CM",2024,5,15,NA,NA,"SWH","SWAMP","A",45,4.8308,0.1507,"Within_Range",NA,3.9297,0.1109,"Within_Range",NA,0.0071,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1318","COMPASS: Synoptic","CB","SWH_202405_UP_LYSB_10CM",2024,5,15,NA,NA,"SWH","SWAMP","B",10,11.5634,0.3607,"Within_Range",NA,2.4184,0.0682,"Within_Range",NA,0.0044,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1319","COMPASS: Synoptic","CB","SWH_202405_UP_LYSB_20CM",2024,5,15,NA,NA,"SWH","SWAMP","B",20,5.6388,0.1759,"Within_Range",NA,4.0176,0.1133,"Within_Range",NA,0.0073,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1320","COMPASS: Synoptic","CB","SWH_202405_UP_LYSB_45CM",2024,5,15,NA,NA,"SWH","SWAMP","B",45,6.5563,0.2045,"Within_Range",NA,6.0838,0.1716,"Within_Range",NA,0.011,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1321","COMPASS: Synoptic","CB","SWH_202405_UP_LYSC_10CM",2024,5,15,NA,NA,"SWH","SWAMP","C",10,6.0774,0.1896,"Within_Range",NA,5.7864,0.1632,"Within_Range",NA,0.0105,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1322","COMPASS: Synoptic","CB","SWH_202405_UP_LYSC_20CM",2024,5,15,NA,NA,"SWH","SWAMP","C",20,5.6858,0.1773,"Within_Range",NA,5.8169,0.1641,"Within_Range",NA,0.0105,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1323","COMPASS: Synoptic","CB","SWH_202405_UP_LYSC_45CM",2024,5,15,NA,NA,"SWH","SWAMP","C",45,2.5782,0.0804,"Within_Range",NA,5.1171,0.1443,"Within_Range",NA,0.0093,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1324","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSA_10CM",2024,5,15,NA,NA,"SWH","SWAMP","A",10,2.8185,0.0879,"Within_Range",NA,3.1096,0.0877,"Within_Range",NA,0.0056,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1325","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSA_20CM",2024,5,15,NA,NA,"SWH","SWAMP","A",20,2.5729,0.0803,"Within_Range",NA,3.6983,0.1043,"Within_Range",NA,0.0067,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1326","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSA_45CM",2024,5,15,NA,NA,"SWH","SWAMP","A",45,0.1401,0.0044,"Within_Range",NA,15.8045,0.4458,"Within_Range",NA,0.0286,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1327","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSB_10CM",2024,5,15,NA,NA,"SWH","SWAMP","B",10,0.8063,0.0251,"Within_Range",NA,14.9544,0.4218,"Within_Range",NA,0.027,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1328","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSB_20CM",2024,5,15,NA,NA,"SWH","SWAMP","B",20,0.0756,0.0024,"Within_Range",NA,13.097,0.3694,"Within_Range",NA,0.0237,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1329","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSB_45CM",2024,5,15,NA,NA,"SWH","SWAMP","B",45,8.2037,0.2559,"Within_Range",NA,40.203,1.1341,"Within_Range",NA,0.0727,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1330","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSC_10CM",2024,5,15,NA,NA,"SWH","SWAMP","C",10,3.5659,0.1112,"Within_Range",NA,9.6198,0.2714,"Within_Range",NA,0.0174,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1331","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSC_20CM",2024,5,15,NA,NA,"SWH","SWAMP","C",20,3.46,0.1079,"Within_Range",NA,8.9069,0.2513,"Within_Range",NA,0.0161,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1332","COMPASS: Synoptic","CB","SWH_202405_SWAMP_LYSC_45CM",2024,5,15,NA,NA,"SWH","SWAMP","C",45,2.7931,0.0871,"Within_Range",NA,7.634,0.2153,"Within_Range",NA,0.0138,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1333","COMPASS: Synoptic","CB","SWH_202405_TR_LYSA_10CM",2024,5,15,NA,NA,"SWH","TR","A",10,3.0202,0.0942,"Within_Range",NA,104.2797,2.9416,"Within_Range",NA,0.1885,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1334","COMPASS: Synoptic","CB","SWH_202405_TR_LYSA_20CM",2024,5,15,NA,NA,"SWH","TR","A",20,1.3428,0.0419,"Within_Range",NA,121.683,3.4325,"Within_Range",NA,0.2199,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1335","COMPASS: Synoptic","CB","SWH_202405_TR_LYSA_45CM",2024,5,15,NA,NA,"SWH","TR","A",45,0.7591,0.0237,"Within_Range",NA,427.7771,12.0671,"Within_Range",NA,0.773,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1336","COMPASS: Synoptic","CB","SWH_202405_TR_LYSB_10CM",2024,5,15,NA,NA,"SWH","TR","B",10,6.2297,0.1943,"Within_Range",NA,47.8059,1.3485,"Within_Range",NA,0.0864,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1337","COMPASS: Synoptic","CB","SWH_202405_TR_LYSB_20CM",2024,5,15,NA,NA,"SWH","TR","B",20,0.1181,0.0037,"Within_Range",NA,124.6164,3.5153,"Within_Range",NA,0.2252,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1338","COMPASS: Synoptic","CB","SWH_202405_TR_LYSB_45CM",2024,5,15,NA,NA,"SWH","TR","B",45,0.3353,0.0105,"Within_Range",NA,401.5456,11.3271,"Within_Range",NA,0.7256,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1339","COMPASS: Synoptic","CB","SWH_202405_TR_LYSC_10CM",2024,5,15,NA,NA,"SWH","TR","C",10,7.7121,0.2406,"Within_Range",NA,57.8967,1.6332,"Within_Range",NA,0.1046,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1340","COMPASS: Synoptic","CB","SWH_202405_TR_LYSC_20CM",2024,5,15,NA,NA,"SWH","TR","C",20,1.7559,0.0548,"Within_Range",NA,129.3815,3.6497,"Within_Range",NA,0.2338,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1341","COMPASS: Synoptic","CB","SWH_202405_TR_LYSC_45CM",2024,5,15,NA,NA,"SWH","TR","C",45,0.5793,0.0181,"Within_Range",NA,159.9236,4.5112,"Within_Range",NA,0.289,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1342","COMPASS: Synoptic","CB","SWH_202405_WC_LYSA_10CM",2024,5,15,NA,NA,"SWH","WC","A",10,11.9762,0.3736,"Within_Range",NA,194.2634,5.4799,"Within_Range",NA,0.3511,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1343","COMPASS: Synoptic","CB","SWH_202405_WC_LYSA_20CM",2024,5,15,NA,NA,"SWH","WC","A",20,2.4475,0.0763,"Within_Range",NA,224.5986,6.3356,"Within_Range",NA,0.4059,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1344","COMPASS: Synoptic","CB","SWH_202405_WC_LYSA_45CM",2024,5,15,NA,NA,"SWH","WC","A",45,21.0368,0.6562,"Within_Range",NA,656.9192,18.5309,"Within_Range",NA,1.1871,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1345","COMPASS: Synoptic","CB","SWH_202405_WC_LYSB_10CM",2024,5,15,NA,NA,"SWH","WC","B",10,0.1168,0.0036,"Within_Range",NA,101.0351,2.8501,"Within_Range",NA,0.1826,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1346","COMPASS: Synoptic","CB","SWH_202405_WC_LYSB_20CM",2024,5,15,NA,NA,"SWH","WC","B",20,0.31,0.0097,"Within_Range",NA,158.1933,4.4624,"Within_Range",NA,0.2859,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1347","COMPASS: Synoptic","CB","SWH_202405_WC_LYSB_45CM",2024,5,15,NA,NA,"SWH","WC","B",45,0.2487,0.0078,"Within_Range",NA,862.3858,24.3268,"Within_Range",NA,1.5584,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1348","COMPASS: Synoptic","CB","SWH_202405_WC_LYSC_20CM",2024,5,15,NA,NA,"SWH","WC","C",20,0.5775,0.018,"Within_Range",NA,191.3889,5.3988,"Within_Range",NA,0.3459,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1349","COMPASS: Synoptic","CB","SWH_202405_WC_LYSC_45CM",2024,5,15,NA,NA,"SWH","WC","C",45,0.5798,0.0181,"Within_Range",NA,786.4554,22.1849,"Within_Range",NA,1.4212,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1350","COMPASS: Synoptic","CB","SWH_202405_SW_A",2024,5,15,NA,NA,"SWH","SW","A",0,22.6213,0.7056,"Within_Range",NA,115.2606,3.2514,"Within_Range",NA,0.2083,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1351","COMPASS: Synoptic","CB","SWH_202405_SW_B",2024,5,15,NA,NA,"SWH","SW","B",0,7.2811,0.2271,"Within_Range",NA,115.071,3.246,"Within_Range",NA,0.208,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
"1352","COMPASS: Synoptic","CB","SWH_202405_SW_C",2024,5,15,NA,NA,"SWH","SW","C",0,7.2573,0.2264,"Within_Range",NA,117.3691,3.3108,"Within_Range",NA,0.2121,"2024-06-04","Two SO4 duplicates had high CVs. 
  Some sample IDs are missing from metadata: 
  GWI_202405_UP_LYSC_45CM - this has values of 0 for SO4 and Cl so was likely just Zn Ac and was removed. 
  MSM_202405_UP_LYSA_10CM - this sample ID was changed to MSM_202405_UP_LYSC_10CM. 
  ",NA
